10-Mar-20,16-May-20
1	2
2	1
3	0
4	0
5	0
6	0
7	0
8	0
9	10
10	8
11	9
12	25
13	16
14	9
15	1
16	3
17	7
18	16
19	9
20	12
21	20
22	36
23	3
24	3
25	3
26	13
27	4
28	1
29	1
30	1
31	2
32	0
33	1
34	8
35	9
36	1
37	3
38	8
39	5
40	7
41	6
42	18
43	2
44	7
45	10
46	7
47	1
48	10
49	2
50	10
51	3
52	6
53	1
54	16
55	8
56	8
57	14
58	2
59	6
60	0
61	36
62	12
63	15
64	18
65	7
66	19
67	17
68	9
